step,episode_score
960960.0,977.5860195159912
976961.0,991.101741835475
976962.0,959.5204699411988
976963.0,969.0870021805167
976964.0,951.6754002198577
976965.0,917.2632362777367
976966.0,956.4846889413893
976967.0,972.0112074390054
976968.0,960.0312008904293
976969.0,964.4708882216364
976970.0,969.4186998233199
976971.0,960.1991771440953
976972.0,957.7940997891128
976973.0,956.0998426666483
976974.0,961.2166621685028
976975.0,958.22041788965
976976.0,970.7257129326463
992977.0,959.8992329675239
992978.0,943.7544738899451
992979.0,949.5356265623122
992980.0,910.4312705424381
992981.0,946.947354292497
992982.0,953.0817011711188
992983.0,978.877648383379
992984.0,949.5021616835147
992985.0,946.2090437025763
992986.0,959.574934435077
992987.0,976.2251752614975
992988.0,948.7422473579645
992989.0,946.9353848062456
992990.0,960.4647276559845
992991.0,952.339665430598
992992.0,957.6671538606752
1008993.0,957.6574603277259
1008994.0,966.5773464404047
1008995.0,953.1299973039422
1008996.0,957.6396932825446
1008997.0,967.8758465731516
1008998.0,965.7170161362737
1008999.0,937.7784474529326
1009000.0,958.7544972673059
1009001.0,990.8794106841087
1009002.0,989.9700757116079
1009003.0,948.315866372548
1009004.0,964.6265442604199
1009005.0,963.390848276671
1009006.0,955.9802427068353
1009007.0,864.705886177253
1009008.0,953.6328208951745
1025009.0,934.516490187496
1025010.0,981.9160771220922
1025011.0,948.0510132573545
1025012.0,942.6171280900016
1025013.0,954.7422605876345
1025014.0,916.1661343532614
1025015.0,933.1840320483316
1025016.0,982.0481911450624
1025017.0,969.0126699660905
1025018.0,966.206073064357
1025019.0,986.9548409730196
1025020.0,957.9441492836922
1025021.0,959.9887812323868
1025022.0,983.1173883229494
1025023.0,969.2685401574709
1025024.0,935.4485339545645
1041025.0,959.5703715896234
1041026.0,958.1606518006884
1041027.0,953.4809881299734
1041028.0,956.8995760027319
1041029.0,959.4273893777281
1041030.0,986.9927962273359
1041031.0,959.6236530914903
1041032.0,865.3354465258308
1041033.0,980.3226674944162
1041034.0,918.5843429979868
1041035.0,964.7271771226078
1041036.0,967.4016046077013
1041037.0,956.9846131913364
1041038.0,955.5787611259148
1041039.0,961.602694472298
1041040.0,979.2897973060608
1057041.0,988.9863555282354
1057042.0,970.7292370051146
1057043.0,971.9823492318392
1057044.0,983.5112271308899
1057045.0,956.7588519882411
1057046.0,962.6496048588306
1057047.0,949.7753486423753
1057048.0,960.6981268809177
1057049.0,942.4530304761138
1057050.0,916.4435475757346
1057051.0,980.6703328341246
1057052.0,910.5526149392826
1057053.0,985.4699908643961
1057054.0,895.8720083525404
1057055.0,959.5837196335196
1057056.0,989.8033970594406
1073057.0,966.0946043562144
1073058.0,959.2239937968552
1073059.0,960.213427176699
1073060.0,967.110926553607
1073061.0,981.8302788287401
1073062.0,945.2321228589863
1073063.0,957.1900767562911
1073064.0,894.1044692741707
1073065.0,953.6576713088434
1073066.0,905.5983407758176
1073067.0,955.452319342643
1073068.0,961.9644774047192
1073069.0,988.4085413068533
1073070.0,942.5043899863958
1073071.0,951.894995541079
1073072.0,894.9216509871185
1089073.0,952.9927095342427
1089074.0,934.5284686908126
1089075.0,945.0151828303933
1089076.0,962.9349894293118
1089077.0,948.8113396535628
1089078.0,970.1837734654546
